Notes,county,county_code,cause,cause_code,year,year_code,age_group,age_code,sex,sex_code,deaths,cause_category
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,65-74 years,65-74,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,75-84 years,75-84,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2023,2023,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2023,2023,85+ years,85+,Male,M,15,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Female,F,21,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Male,M,16,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,57,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,39,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Female,F,20,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,79,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,32,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,65-74 years,65-74,Male,M,14,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Female,F,20,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Male,M,16,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,72,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,41,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrhythmia, unspecified",I49.9,2022,2022,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,65-74 years,65-74,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,34,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,20,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,112,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,67,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,65-74 years,65-74,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,25,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,27,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,131,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,63,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,65-74 years,65-74,Male,M,17,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,22,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,27,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,123,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,60,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Female,F,18,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,58,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,65-74 years,65-74,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Male,M,14,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,54,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,28,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Female,F,15,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Male,M,23,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,46,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiovascular disease, unspecified",I51.6,2022,2022,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Heart disease, unspecified",I51.9,2021,2021,85+ years,85+,Female,F,12,Heart Disease
NA,"Middlesex County, MA",25017,"Heart disease, unspecified",I51.9,2022,2022,85+ years,85+,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2022,2022,85+ years,85+,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2023,2023,75-84 years,75-84,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2023,2023,85+ years,85+,Female,F,13,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2022,2022,85+ years,85+,Female,F,23,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2023,2023,75-84 years,75-84,Male,M,11,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2023,2023,85+ years,85+,Female,F,11,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,13,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,16,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,74,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,26,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,65-74 years,65-74,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,17,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Male,M,17,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,72,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,39,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,65-74 years,65-74,Female,F,14,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Female,F,17,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Male,M,12,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,62,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Male,M,31,Stroke
NA,"Middlesex County, MA",25017,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2021,2021,75-84 years,75-84,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2021,2021,85+ years,85+,Female,F,15,Stroke
NA,"Middlesex County, MA",25017,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2022,2022,85+ years,85+,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2023,2023,85+ years,85+,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2023,2023,85+ years,85+,Male,M,14,Stroke
NA,"Middlesex County, MA",25017,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2021,2021,85+ years,85+,Female,F,14,Stroke
NA,"Middlesex County, MA",25017,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2022,2022,85+ years,85+,Female,F,20,Stroke
NA,"Middlesex County, MA",25017,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2022,2022,85+ years,85+,Male,M,10,Stroke
NA,"Middlesex County, MA",25017,"Peripheral vascular disease, unspecified",I73.9,2023,2023,85+ years,85+,Female,F,10,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2021,2021,75-84 years,75-84,Female,F,21,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2021,2021,75-84 years,75-84,Male,M,17,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,43,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,35,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,65-74 years,65-74,Female,F,11,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,65-74 years,65-74,Male,M,10,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,75-84 years,75-84,Female,F,25,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,75-84 years,75-84,Male,M,29,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,39,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Male,M,41,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2023,2023,65-74 years,65-74,Male,M,14,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Female,F,23,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Male,M,28,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Female,F,52,Other
NA,"Middlesex County, MA",25017,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Male,M,29,Other
NA,"Middlesex County, MA",25017,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2022,2022,75-84 years,75-84,Female,F,10,Other
NA,"Middlesex County, MA",25017,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2022,2022,75-84 years,75-84,Male,M,12,Other
NA,"Middlesex County, MA",25017,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2022,2022,85+ years,85+,Male,M,11,Other
NA,"Middlesex County, MA",25017,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2023,2023,85+ years,85+,Female,F,11,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,40,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,31,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,75,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,59,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,57,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,38,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,55-64 years,55-64,Female,F,12,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,55-64 years,55-64,Male,M,10,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,29,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,34,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,51,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,39,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,54,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,43,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,55-64 years,55-64,Male,M,13,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,36,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,34,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,53,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,36,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,73,Other
NA,"Middlesex County, MA",25017,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,27,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2021,2021,65-74 years,65-74,Male,M,10,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2021,2021,75-84 years,75-84,Male,M,21,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Female,F,25,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,31,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2022,2022,65-74 years,65-74,Male,M,12,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2022,2022,75-84 years,75-84,Female,F,13,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2022,2022,75-84 years,75-84,Male,M,22,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Female,F,43,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,50,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,65-74 years,65-74,Female,F,11,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,65-74 years,65-74,Male,M,10,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Female,F,15,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,25,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,40,Other
NA,"Middlesex County, MA",25017,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Male,M,41,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2021,2021,75-84 years,75-84,Male,M,10,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2021,2021,85+ years,85+,Female,F,11,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2022,2022,75-84 years,75-84,Female,F,15,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2022,2022,75-84 years,75-84,Male,M,11,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2022,2022,85+ years,85+,Female,F,12,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2023,2023,75-84 years,75-84,Male,M,16,Other
NA,"Middlesex County, MA",25017,Other interstitial pulmonary diseases with fibrosis,J84.1,2023,2023,85+ years,85+,Female,F,10,Other
NA,"Middlesex County, MA",25017,"Interstitial pulmonary disease, unspecified",J84.9,2022,2022,75-84 years,75-84,Female,F,12,Other
NA,"Middlesex County, MA",25017,"Interstitial pulmonary disease, unspecified",J84.9,2023,2023,75-84 years,75-84,Female,F,10,Other
NA,"Middlesex County, MA",25017,"Interstitial pulmonary disease, unspecified",J84.9,2023,2023,75-84 years,75-84,Male,M,16,Other
NA,"Middlesex County, MA",25017,"Interstitial pulmonary disease, unspecified",J84.9,2023,2023,85+ years,85+,Female,F,13,Other
NA,"Middlesex County, MA",25017,Acute respiratory failure,J96.0,2023,2023,85+ years,85+,Female,F,10,Other
NA,"Norfolk County, MA",25021,"Unspecified diabetes mellitus, with renal complications",E14.2,2023,2023,75-84 years,75-84,Female,F,10,Diabetes
NA,"Norfolk County, MA",25021,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Male,M,11,Diabetes
NA,"Norfolk County, MA",25021,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,14,Diabetes
NA,"Norfolk County, MA",25021,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Male,M,13,Diabetes
NA,"Norfolk County, MA",25021,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,75-84 years,75-84,Female,F,10,Diabetes
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,16,Other
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,19,Other
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2023,2023,75-84 years,75-84,Female,F,10,Other
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,25,Other
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Female,F,10,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Male,M,15,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,58,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,43,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,233,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,86,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Female,F,11,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Male,M,13,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,72,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,50,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,247,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,99,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,14,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,12,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,77,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,45,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,265,Other
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,89,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,75-84 years,75-84,Female,F,19,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,75-84 years,75-84,Male,M,23,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,11,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,17,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,65-74 years,65-74,Male,M,11,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,75-84 years,75-84,Female,F,11,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,22,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,26,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,85+ years,85+,Male,M,18,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,75-84 years,75-84,Female,F,16,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,18,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,14,Other
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,85+ years,85+,Male,M,27,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,34,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Male,M,16,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,79,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,31,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,31,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,16,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,105,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,31,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,45,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,22,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,85,Other
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,37,Other
NA,"Norfolk County, MA",25021,Other specified degenerative diseases of nervous system,G31.8,2022,2022,75-84 years,75-84,Female,F,10,Other
NA,"Norfolk County, MA",25021,Other specified degenerative diseases of nervous system,G31.8,2022,2022,75-84 years,75-84,Male,M,10,Other
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Female,F,21,Other
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Male,M,11,Other
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2022,2022,85+ years,85+,Female,F,25,Other
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2023,2023,85+ years,85+,Female,F,11,Other
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,16,Heart Disease
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Male,M,10,Heart Disease
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2022,2022,85+ years,85+,Female,F,21,Heart Disease
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2023,2023,85+ years,85+,Female,F,15,Heart Disease
NA,"Norfolk County, MA",25021,Hypertensive heart disease without (congestive) heart failure,I11.9,2021,2021,85+ years,85+,Female,F,10,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Male,M,17,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,22,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,12,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,17,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,23,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,20,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Female,F,12,Heart Disease
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,18,Heart Disease
