Notes,county,county_code,cause,cause_code,year,year_code,age_group,age_code,sex,sex_code,deaths,cause_category
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,18,Heart Disease
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,16,Heart Disease
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,23,Heart Disease
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,24,Heart Disease
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,19,Heart Disease
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,15,Heart Disease
NA,"Hampshire County, MA",25015,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2021,2021,65-74 years,65-74,Male,M,11,Diabetes
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2021,2021,85+ years,85+,Female,F,11,Diabetes
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2022,2022,85+ years,85+,Female,F,10,Diabetes
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2023,2023,65-74 years,65-74,Male,M,11,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, with renal complications",E14.2,2022,2022,75-84 years,75-84,Male,M,10,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, with renal complications",E14.2,2022,2022,85+ years,85+,Male,M,11,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,55-64 years,55-64,Male,M,16,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,65-74 years,65-74,Male,M,25,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Female,F,13,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,15,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,85+ years,85+,Female,F,23,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,85+ years,85+,Male,M,19,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,55-64 years,55-64,Male,M,15,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Female,F,12,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Male,M,13,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Female,F,14,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Male,M,14,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,18,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Male,M,12,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,55-64 years,55-64,Male,M,14,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Female,F,10,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Male,M,15,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,75-84 years,75-84,Male,M,15,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,85+ years,85+,Female,F,17,Diabetes
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,85+ years,85+,Male,M,14,Diabetes
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,31,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2022,2022,85+ years,85+,Female,F,35,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2022,2022,85+ years,85+,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2023,2023,85+ years,85+,Female,F,40,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease with (congestive) heart failure,I11.0,2023,2023,85+ years,85+,Male,M,14,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease without (congestive) heart failure,I11.9,2022,2022,65-74 years,65-74,Male,M,11,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart disease without (congestive) heart failure,I11.9,2022,2022,85+ years,85+,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,2021,2021,85+ years,85+,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,Acute subendocardial myocardial infarction,I21.4,2021,2021,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,Acute subendocardial myocardial infarction,I21.4,2022,2022,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,Acute subendocardial myocardial infarction,I21.4,2023,2023,65-74 years,65-74,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,Acute subendocardial myocardial infarction,I21.4,2023,2023,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,Acute subendocardial myocardial infarction,I21.4,2023,2023,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Male,M,23,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,38,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,28,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,30,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,53,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,31,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,55-64 years,55-64,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,42,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Female,F,28,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,41,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,43,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Male,M,34,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,45-54 years,45-54,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,55-64 years,55-64,Male,M,18,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Female,F,12,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Female,F,22,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,40,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,33,Heart Disease
NA,"Middlesex County, MA",25017,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Male,M,28,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,45-54 years,45-54,Male,M,18,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,33,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,49,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Female,F,26,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,25,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,85+ years,85+,Female,F,22,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,85+ years,85+,Male,M,18,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,35-44 years,35-44,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,45-54 years,45-54,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Female,F,15,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,41,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,40,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Female,F,17,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,31,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Female,F,25,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Male,M,16,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,35-44 years,35-44,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,45-54 years,45-54,Male,M,20,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,28,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Female,F,20,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,33,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Female,F,24,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,36,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,23,Heart Disease
NA,"Middlesex County, MA",25017,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Male,M,11,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,24,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,29,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,53,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,59,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,92,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,151,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,168,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,55-64 years,55-64,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Female,F,25,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,43,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,55,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,92,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,186,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,135,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,55-64 years,55-64,Male,M,19,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Female,F,21,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,64,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,51,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,95,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,139,Heart Disease
NA,"Middlesex County, MA",25017,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,141,Heart Disease
NA,"Middlesex County, MA",25017,Ischaemic cardiomyopathy,I25.5,2021,2021,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,Ischaemic cardiomyopathy,I25.5,2022,2022,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,Pulmonary embolism without mention of acute cor pulmonale,I26.9,2021,2021,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,Other secondary pulmonary hypertension,I27.2,2021,2021,75-84 years,75-84,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,Other secondary pulmonary hypertension,I27.2,2021,2021,85+ years,85+,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,Other secondary pulmonary hypertension,I27.2,2022,2022,85+ years,85+,Female,F,14,Heart Disease
NA,"Middlesex County, MA",25017,Other secondary pulmonary hypertension,I27.2,2023,2023,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,Mitral (valve) insufficiency,I34.0,2022,2022,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,42,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Male,M,17,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,43,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Male,M,17,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Female,F,33,Heart Disease
NA,"Middlesex County, MA",25017,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Male,M,25,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2021,2021,85+ years,85+,Female,F,12,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2022,2022,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2022,2022,85+ years,85+,Male,M,11,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2023,2023,75-84 years,75-84,Male,M,11,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2023,2023,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiomyopathy, unspecified",I42.9,2023,2023,85+ years,85+,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2021,2021,85+ years,85+,Female,F,10,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,55-64 years,55-64,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,65-74 years,65-74,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,75-84 years,75-84,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Female,F,16,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2023,2023,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrest, unspecified",I46.9,2023,2023,85+ years,85+,Male,M,15,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Female,F,21,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Male,M,16,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,57,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,39,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Female,F,20,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,79,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,32,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,65-74 years,65-74,Male,M,14,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Female,F,20,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Male,M,16,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,72,Heart Disease
NA,"Middlesex County, MA",25017,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,41,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiac arrhythmia, unspecified",I49.9,2022,2022,85+ years,85+,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,65-74 years,65-74,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,34,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,20,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,112,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,67,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,65-74 years,65-74,Male,M,13,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,25,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,27,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,131,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,63,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,65-74 years,65-74,Male,M,17,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,22,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,27,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,123,Heart Disease
NA,"Middlesex County, MA",25017,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,60,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Female,F,18,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Male,M,12,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,58,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,65-74 years,65-74,Male,M,10,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Male,M,14,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,54,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,28,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Female,F,15,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Male,M,23,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,46,Heart Disease
NA,"Middlesex County, MA",25017,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,21,Heart Disease
NA,"Middlesex County, MA",25017,"Cardiovascular disease, unspecified",I51.6,2022,2022,85+ years,85+,Female,F,11,Heart Disease
NA,"Middlesex County, MA",25017,"Heart disease, unspecified",I51.9,2021,2021,85+ years,85+,Female,F,12,Heart Disease
NA,"Middlesex County, MA",25017,"Heart disease, unspecified",I51.9,2022,2022,85+ years,85+,Female,F,13,Heart Disease
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2022,2022,85+ years,85+,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2023,2023,75-84 years,75-84,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Intracerebral haemorrhage, unspecified",I61.9,2023,2023,85+ years,85+,Female,F,13,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2022,2022,85+ years,85+,Female,F,23,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2023,2023,75-84 years,75-84,Male,M,11,Stroke
NA,"Middlesex County, MA",25017,"Cerebral infarction, unspecified",I63.9,2023,2023,85+ years,85+,Female,F,11,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,13,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,16,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,74,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,26,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,65-74 years,65-74,Female,F,10,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,17,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Male,M,17,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,72,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,39,Stroke
NA,"Middlesex County, MA",25017,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,65-74 years,65-74,Female,F,14,Stroke
